,Weight
4979,0.21420382659338683
4980,0.21420382659338683
4981,0.21420382659338683
4982,0.21420382659338683
4983,0.21420382659338683
4984,0.21420382659338683
4985,0.21420382659338683
4986,0.21420382659338683
4987,0.21420382659338683
4988,0.21420382659338683
4989,0.21420382659338683
4990,0.21420382659338683
4991,0.21420382659338683
4992,0.21420382659338683
4993,0.21420382659338683
4994,0.21420382659338683
4995,0.21420382659338683
4996,0.21420382659338683
4997,0.21420382659338683
4998,0.21420382659338683
4999,0.21420382659338683
5000,0.21420382659338683
5001,0.21420382659338683
5002,0.21420382659338683
5003,0.21420382659338683
5004,0.21420382659338683
5005,0.21420382659338683
5006,0.21420382659338683
5007,0.21420382659338683
5008,0.21420382659338683
5009,0.21420382659338683
5010,0.21420382659338683
5011,0.21420382659338683
5012,0.21420382659338683
5013,0.21420382659338683
5014,0.21420382659338683
5015,0.21420382659338683
5016,0.21420382659338683
5017,0.21420382659338683
5018,0.21420382659338683
5019,0.21420382659338683
5020,0.21420382659338683
5021,0.21420382659338683
5022,0.21420382659338683
5023,0.21420382659338683
5024,0.21420382659338683
5025,0.21420382659338683
5026,0.21420382659338683
5027,0.21420382659338683
5028,0.21420382659338683
5029,0.21420382659338683
5030,0.21420382659338683
5031,0.21420382659338683
5032,0.21420382659338683
5033,0.21420382659338683
5034,0.21420382659338683
5035,0.21420382659338683
5036,0.21420382659338683
5037,0.21420382659338683
5038,0.21420382659338683
5039,0.21420382659338683
5040,0.21420382659338683
5041,0.21420382659338683
5042,0.21420382659338683
5043,0.21420382659338683
5044,0.21420382659338683
5045,0.21420382659338683
5046,0.21420382659338683
5047,0.21420382659338683
5048,0.21420382659338683
5049,0.21420382659338683
5050,0.21420382659338683
5051,0.21420382659338683
5052,0.21420382659338683
5053,0.21420382659338683
5054,0.21420382659338683
5055,0.21420382659338683
5056,0.21420382659338683
5057,0.21420382659338683
5058,0.21420382659338683
5059,0.21420382659338683
5060,0.21420382659338683
5061,0.21420382659338683
5062,0.21420382659338683
5063,0.21420382659338683
5064,0.21420382659338683
5065,0.21420382659338683
5066,0.21420382659338683
5067,0.21420382659338683
5068,0.21420382659338683
5069,0.21420382659338683
5070,0.21420382659338683
5071,0.21420382659338683
5072,0.21420382659338683
5073,0.21420382659338683
5074,0.21420382659338683
5075,0.21420382659338683
5076,0.21420382659338683
5077,0.21420382659338683
5078,0.21420382659338683
5079,0.21420382659338683
5080,0.21420382659338683
5081,0.21420382659338683
5082,0.21420382659338683
5083,0.21420382659338683
5084,0.21420382659338683
5085,0.21420382659338683
5086,0.21420382659338683
5087,0.21420382659338683
5088,0.21420382659338683
5089,0.21420382659338683
5090,0.21420382659338683
5091,0.21420382659338683
5092,0.21420382659338683
5093,0.21420382659338683
5094,0.21420382659338683
5095,0.21420382659338683
5096,0.21420382659338683
5097,0.21420382659338683
5098,0.21420382659338683
5099,0.21420382659338683
5100,0.21420382659338683
5101,0.21420382659338683
5102,0.21420382659338683
5103,0.21420382659338683
5104,0.21420382659338683
5105,0.21420382659338683
5106,0.21420382659338683
5107,0.21420382659338683
5108,0.21420382659338683
5109,0.21420382659338683
5110,0.21420382659338683
5111,0.21420382659338683
5112,0.21420382659338683
5113,0.21420382659338683
5114,0.21420382659338683
5115,0.21420382659338683
5116,0.21420382659338683
5117,0.21420382659338683
5118,0.21420382659338683
5119,0.21420382659338683
5120,0.21420382659338683
5121,0.21420382659338683
5122,0.21420382659338683
5123,0.21420382659338683
5124,0.21420382659338683
5125,0.21420382659338683
5126,0.21420382659338683
5127,0.21420382659338683
5128,0.21420382659338683
5129,0.21420382659338683
5130,0.21420382659338683
5131,0.21420382659338683
5132,0.21420382659338683
5133,0.21420382659338683
5134,0.21420382659338683
5135,0.21420382659338683
5136,0.21420382659338683
5137,0.21420382659338683
5138,0.21420382659338683
5139,0.21420382659338683
5140,0.21420382659338683
5141,0.21420382659338683
5142,0.21420382659338683
5143,0.21420382659338683
5144,0.21420382659338683
5145,0.21420382659338683
5146,0.21420382659338683
5147,0.21420382659338683
5148,0.21420382659338683
5149,0.21420382659338683
5150,0.21420382659338683
5151,0.21420382659338683
5152,0.21420382659338683
5153,0.21420382659338683
5154,0.21420382659338683
5155,0.21420382659338683
5156,0.21420382659338683
5157,0.21420382659338683
5158,0.21420382659338683
5159,0.21420382659338683
5160,0.21420382659338683
5161,0.21420382659338683
5162,0.21420382659338683
5163,0.21420382659338683
5164,0.21420382659338683
5165,0.21420382659338683
5166,0.21420382659338683
5167,0.21420382659338683
5168,0.21420382659338683
5169,0.21420382659338683
5170,0.21420382659338683
5171,0.21420382659338683
5172,0.21420382659338683
5173,0.21420382659338683
5174,0.21420382659338683
5175,0.21420382659338683
5176,0.21420382659338683
5177,0.21420382659338683
5178,0.21420382659338683
5179,0.21420382659338683
5180,0.21420382659338683
5181,0.21420382659338683
5182,0.21420382659338683
5183,0.21420382659338683
5184,0.21420382659338683
5185,0.21420382659338683
5186,0.21420382659338683
5187,0.21420382659338683
5188,0.21420382659338683
5189,0.21420382659338683
5190,0.21420382659338683
5191,0.21420382659338683
5192,0.21420382659338683
5193,0.21420382659338683
5194,0.21420382659338683
5195,0.21420382659338683
5196,0.21420382659338683
5197,0.21420382659338683
5198,0.21420382659338683
5199,0.21420382659338683
5200,0.21420382659338683
5201,0.21420382659338683
5202,0.21420382659338683
5203,0.21420382659338683
5204,0.21420382659338683
5205,0.21420382659338683
5206,0.21420382659338683
5207,0.21420382659338683
5208,0.21420382659338683
5209,0.21420382659338683
5210,0.21420382659338683
5211,0.21420382659338683
5212,0.21420382659338683
5213,0.21420382659338683
5214,0.21420382659338683
5215,0.21420382659338683
5216,0.21420382659338683
5217,0.21420382659338683
5218,0.21420382659338683
5219,0.21420382659338683
5220,0.21420382659338683
5221,0.21420382659338683
5222,0.21420382659338683
5223,0.21420382659338683
5224,0.21420382659338683
5225,0.21420382659338683
5226,0.21420382659338683
5227,0.21420382659338683
5228,0.21420382659338683
5229,0.21420382659338683
5230,0.21420382659338683
5231,0.21420382659338683
5232,0.21420382659338683
5233,0.21420382659338683
5234,0.21420382659338683
5235,0.21420382659338683
5236,0.21420382659338683
5237,0.21420382659338683
5238,0.21420382659338683
5239,0.21420382659338683
5240,0.21420382659338683
5241,0.21420382659338683
5242,0.21420382659338683
5243,0.21420382659338683
5244,0.21420382659338683
5245,0.21420382659338683
5246,0.21420382659338683
5247,0.21420382659338683
5248,0.21420382659338683
5249,0.21420382659338683
5250,0.21420382659338683
5251,0.21420382659338683
5252,0.21420382659338683
5253,0.21420382659338683
5254,0.21420382659338683
5255,0.21420382659338683
5256,0.21420382659338683
5257,0.21420382659338683
5258,0.21420382659338683
5259,0.21420382659338683
5260,0.21420382659338683
5261,0.21420382659338683
5262,0.21420382659338683
5263,0.21420382659338683
5264,0.21420382659338683
5265,0.21420382659338683
5266,0.21420382659338683
5267,0.21420382659338683
5268,0.21420382659338683
5269,0.21420382659338683
5270,0.21420382659338683
5271,0.21420382659338683
5272,0.21420382659338683
5273,0.21420382659338683
5274,0.21420382659338683
5275,0.21420382659338683
5276,0.21420382659338683
5277,0.21420382659338683
5278,0.21420382659338683
5279,0.21420382659338683
5280,0.21420382659338683
5281,0.21420382659338683
5282,0.21420382659338683
5283,0.21420382659338683
5284,0.21420382659338683
5285,0.21420382659338683
5286,0.21420382659338683
5287,0.21420382659338683
5288,0.21420382659338683
5289,0.21420382659338683
5290,0.21420382659338683
5291,0.21420382659338683
5292,0.21420382659338683
5293,0.21420382659338683
5294,0.21420382659338683
5295,0.21420382659338683
5296,0.21420382659338683
5297,0.21420382659338683
5298,0.21420382659338683
5299,0.21420382659338683
5300,0.21420382659338683
5301,0.21420382659338683
5302,0.21420382659338683
5303,0.21420382659338683
5304,0.21420382659338683
5305,0.21420382659338683
5306,0.21420382659338683
5307,0.21420382659338683
5308,0.21420382659338683
5309,0.21420382659338683
5310,0.21420382659338683
5311,0.21420382659338683
5312,0.21420382659338683
5313,0.21420382659338683
5314,0.21420382659338683
5315,0.21420382659338683
5316,0.21420382659338683
5317,0.21420382659338683
5318,0.21420382659338683
5319,0.21420382659338683
5320,0.21420382659338683
5321,0.21420382659338683
5322,0.21420382659338683
5323,0.21420382659338683
5324,0.21420382659338683
5325,0.21420382659338683
5326,0.21420382659338683
5327,0.21420382659338683
5328,0.21420382659338683
5329,0.21420382659338683
5330,0.21420382659338683
5331,0.21420382659338683
5332,0.21420382659338683
5333,0.21420382659338683
5334,0.21420382659338683
5335,0.21420382659338683
5336,0.21420382659338683
5337,0.21420382659338683
5338,0.21420382659338683
5339,0.21420382659338683
5340,0.21420382659338683
5341,0.21420382659338683
5342,0.21420382659338683
5343,0.21420382659338683
5344,0.21420382659338683
5345,0.21420382659338683
5346,0.21420382659338683
5347,0.21420382659338683
5348,0.21420382659338683
5349,0.21420382659338683
5350,0.21420382659338683
5351,0.21420382659338683
5352,0.21420382659338683
5353,0.21420382659338683
5354,0.21420382659338683
5355,0.21420382659338683
5356,0.21420382659338683
5357,0.21420382659338683
5358,0.21420382659338683
5359,0.21420382659338683
5360,0.21420382659338683
5361,0.21420382659338683
5362,0.21420382659338683
5363,0.21420382659338683
5364,0.21420382659338683
5365,0.21420382659338683
5366,0.21420382659338683
5367,0.21420382659338683
5368,0.21420382659338683
5369,0.21420382659338683
5370,0.21420382659338683
5371,0.21420382659338683
5372,0.21420382659338683
5373,0.21420382659338683
5374,0.21420382659338683
5375,0.21420382659338683
5376,0.21420382659338683
5377,0.21420382659338683
5378,0.21420382659338683
5379,0.21420382659338683
5380,0.21420382659338683
5381,0.21420382659338683
5382,0.21420382659338683
5383,0.21420382659338683
5384,0.21420382659338683
5385,0.21420382659338683
5386,0.21420382659338683
5387,0.21420382659338683
5388,0.21420382659338683
5389,0.21420382659338683
5390,0.21420382659338683
5391,0.21420382659338683
5392,0.21420382659338683
5393,0.21420382659338683
5394,0.21420382659338683
5395,0.21420382659338683
5396,0.21420382659338683
5397,0.21420382659338683
5398,0.21420382659338683
5399,0.21420382659338683
5400,0.21420382659338683
5401,0.21420382659338683
5402,0.21420382659338683
5403,0.21420382659338683
5404,0.21420382659338683
5405,0.21420382659338683
5406,0.21420382659338683
5407,0.21420382659338683
5408,0.21420382659338683
5409,0.21420382659338683
5410,0.21420382659338683
5411,0.21420382659338683
5412,0.21420382659338683
5413,0.21420382659338683
5414,0.21420382659338683
5415,0.21420382659338683
5416,0.21420382659338683
5417,0.21420382659338683
5418,0.21420382659338683
5419,0.21420382659338683
5420,0.21420382659338683
5421,0.21420382659338683
5422,0.21420382659338683
5423,0.21420382659338683
5424,0.21420382659338683
5425,0.21420382659338683
5426,0.21420382659338683
5427,0.21420382659338683
5428,0.21420382659338683
5429,0.21420382659338683
5430,0.21420382659338683
5431,0.21420382659338683
5432,0.21420382659338683
5433,0.21420382659338683
5434,0.21420382659338683
5435,0.21420382659338683
5436,0.21420382659338683
5437,0.21420382659338683
5438,0.21420382659338683
5439,0.21420382659338683
5440,0.21420382659338683
5441,0.21420382659338683
5442,0.21420382659338683
5443,0.21420382659338683
5444,0.21420382659338683
5445,0.21420382659338683
5446,0.21420382659338683
5447,0.21420382659338683
5448,0.21420382659338683
5449,0.21420382659338683
5450,0.21420382659338683
5451,0.21420382659338683
5452,0.21420382659338683
5453,0.21420382659338683
5454,0.21420382659338683
5455,0.21420382659338683
5456,0.21420382659338683
5457,0.21420382659338683
5458,0.21420382659338683
5459,0.21420382659338683
5460,0.21420382659338683
5461,0.21420382659338683
5462,0.21420382659338683
5463,0.21420382659338683
5464,0.21420382659338683
5465,0.21420382659338683
5466,0.21420382659338683
5467,0.21420382659338683
5468,0.21420382659338683
5469,0.21420382659338683
5470,0.21420382659338683
5471,0.21420382659338683
5472,0.21420382659338683
5473,0.21420382659338683
5474,0.21420382659338683
5475,0.21420382659338683
5476,0.21420382659338683
5477,0.21420382659338683
5478,0.21420382659338683
5479,0.21420382659338683
5480,0.21420382659338683
5481,0.21420382659338683
5482,0.21420382659338683
5483,0.21420382659338683
5484,0.21420382659338683
5485,0.21420382659338683
5486,0.21420382659338683
5487,0.21420382659338683
5488,0.21420382659338683
5489,0.21420382659338683
5490,0.21420382659338683
5491,0.21420382659338683
5492,0.21420382659338683
5493,0.21420382659338683
5494,0.21420382659338683
5495,0.21420382659338683
5496,0.21420382659338683
5497,0.21420382659338683
5498,0.21420382659338683
5499,0.21420382659338683
5500,0.21420382659338683
5501,0.21420382659338683
5502,0.21420382659338683
5503,0.21420382659338683
5504,0.21420382659338683
5505,0.21420382659338683
5506,0.21420382659338683
5507,0.21420382659338683
5508,0.21420382659338683
5509,0.21420382659338683
5510,0.21420382659338683
5511,0.21420382659338683
5512,0.21420382659338683
5513,0.21420382659338683
5514,0.21420382659338683
5515,0.21420382659338683
5516,0.21420382659338683
5517,0.21420382659338683
5518,0.21420382659338683
5519,0.21420382659338683
5520,0.21420382659338683
5521,0.21420382659338683
5522,0.21420382659338683
5523,0.21420382659338683
5524,0.21420382659338683
5525,0.21420382659338683
5526,0.21420382659338683
5527,0.21420382659338683
5528,0.21420382659338683
5529,0.21420382659338683
5530,0.21420382659338683
5531,0.21420382659338683
5532,0.21420382659338683
5533,0.21420382659338683
5534,0.21420382659338683
5535,0.21420382659338683
5536,0.21420382659338683
5537,0.21420382659338683
5538,0.21420382659338683
5539,0.21420382659338683
5540,0.21420382659338683
5541,0.21420382659338683
5542,0.21420382659338683
5543,0.21420382659338683
5544,0.21420382659338683
5545,0.21420382659338683
5546,0.21420382659338683
5547,0.21420382659338683
5548,0.21420382659338683
5549,0.21420382659338683
5550,0.21420382659338683
5551,0.21420382659338683
5552,0.21420382659338683
5553,0.21420382659338683
5554,0.21420382659338683
5555,0.21420382659338683
5556,0.21420382659338683
5557,0.21420382659338683
5558,0.21420382659338683
5559,0.21420382659338683
5560,0.21420382659338683
5561,0.21420382659338683
5562,0.21420382659338683
5563,0.21420382659338683
5564,0.21420382659338683
5565,0.21420382659338683
5566,0.21420382659338683
5567,0.21420382659338683
5568,0.21420382659338683
5569,0.21420382659338683
5570,0.21420382659338683
5571,0.21420382659338683
5572,0.21420382659338683
5573,0.21420382659338683
5574,0.21420382659338683
5575,0.21420382659338683
5576,0.21420382659338683
5577,0.21420382659338683
5578,0.21420382659338683
5579,0.21420382659338683
5580,0.21420382659338683
5581,0.21420382659338683
5582,0.21420382659338683
5583,0.21420382659338683
5584,0.21420382659338683
5585,0.21420382659338683
5586,0.21420382659338683
5587,0.21420382659338683
5588,0.21420382659338683
5589,0.21420382659338683
5590,0.21420382659338683
5591,0.21420382659338683
5592,0.21420382659338683
5593,0.21420382659338683
5594,0.21420382659338683
5595,0.21420382659338683
5596,0.21420382659338683
5597,0.21420382659338683
5598,0.21420382659338683
5599,0.21420382659338683
5600,0.21420382659338683
5601,0.21420382659338683
5602,0.21420382659338683
5603,0.21420382659338683
5604,0.21420382659338683
5605,0.21420382659338683
5606,0.21420382659338683
5607,0.21420382659338683
5608,0.21420382659338683
5609,0.21420382659338683
5610,0.21420382659338683
5611,0.21420382659338683
5612,0.21420382659338683
5613,0.21420382659338683
5614,0.21420382659338683
5615,0.21420382659338683
5616,0.21420382659338683
5617,0.21420382659338683
5618,0.21420382659338683
5619,0.21420382659338683
5620,0.21420382659338683
5621,0.21420382659338683
5622,0.21420382659338683
5623,0.21420382659338683
5624,0.21420382659338683
5625,0.21420382659338683
5626,0.21420382659338683
5627,0.21420382659338683
5628,0.21420382659338683
5629,0.21420382659338683
5630,0.21420382659338683
5631,0.21420382659338683
5632,0.21420382659338683
5633,0.21420382659338683
5634,0.21420382659338683
5635,0.21420382659338683
5636,0.21420382659338683
5637,0.21420382659338683
5638,0.21420382659338683
5639,0.21420382659338683
5640,0.21420382659338683
5641,0.21420382659338683
5642,0.21420382659338683
5643,0.21420382659338683
5644,0.21420382659338683
5645,0.21420382659338683
5646,0.21420382659338683
5647,0.21420382659338683
5648,0.21420382659338683
5649,0.21420382659338683
5650,0.21420382659338683
5651,0.21420382659338683
5652,0.21420382659338683
5653,0.21420382659338683
5654,0.21420382659338683
5655,0.21420382659338683
5656,0.21420382659338683
5657,0.21420382659338683
5658,0.21420382659338683
5659,0.21420382659338683
5660,0.21420382659338683
5661,0.21420382659338683
5662,0.21420382659338683
5663,0.21420382659338683
5664,0.21420382659338683
5665,0.21420382659338683
5666,0.21420382659338683
5667,0.21420382659338683
5668,0.21420382659338683
5669,0.21420382659338683
5670,0.21420382659338683
5671,0.21420382659338683
5672,0.21420382659338683
5673,0.21420382659338683
5674,0.21420382659338683
5675,0.21420382659338683
5676,0.21420382659338683
5677,0.21420382659338683
5678,0.21420382659338683
5679,0.21420382659338683
5680,0.21420382659338683
5681,0.21420382659338683
5682,0.21420382659338683
5683,0.21420382659338683
5684,0.21420382659338683
5685,0.21420382659338683
5686,0.21420382659338683
5687,0.21420382659338683
5688,0.21420382659338683
5689,0.21420382659338683
5690,0.21420382659338683
5691,0.21420382659338683
5692,0.21420382659338683
5693,0.21420382659338683
5694,0.21420382659338683
5695,0.21420382659338683
5696,0.21420382659338683
5697,0.21420382659338683
5698,0.21420382659338683
5699,0.21420382659338683
5700,0.21420382659338683
5701,0.21420382659338683
5702,0.21420382659338683
5703,0.21420382659338683
5704,0.21420382659338683
5705,0.21420382659338683
5706,0.21420382659338683
5707,0.21420382659338683
5708,0.21420382659338683
5709,0.21420382659338683
5710,0.21420382659338683
5711,0.21420382659338683
5712,0.21420382659338683
5713,0.21420382659338683
5714,0.21420382659338683
5715,0.21420382659338683
5716,0.21420382659338683
5717,0.21420382659338683
5718,0.21420382659338683
5719,0.21420382659338683
5720,0.21420382659338683
5721,0.21420382659338683
5722,0.21420382659338683
5723,0.21420382659338683
5724,0.21420382659338683
5725,0.21420382659338683
5726,0.21420382659338683
5727,0.21420382659338683
5728,0.21420382659338683
5729,0.21420382659338683
5730,0.21420382659338683
5731,0.21420382659338683
5732,0.21420382659338683
5733,0.21420382659338683
5734,0.21420382659338683
5735,0.21420382659338683
5736,0.21420382659338683
5737,0.21420382659338683
5738,0.21420382659338683
5739,0.21420382659338683
5740,0.21420382659338683
5741,0.21420382659338683
5742,0.21420382659338683
5743,0.21420382659338683
5744,0.21420382659338683
5745,0.21420382659338683
5746,0.21420382659338683
5747,0.21420382659338683
5748,0.21420382659338683
5749,0.21420382659338683
5750,0.21420382659338683
5751,0.21420382659338683
5752,0.21420382659338683
5753,0.21420382659338683
5754,0.21420382659338683
5755,0.21420382659338683
5756,0.21420382659338683
5757,0.21420382659338683
5758,0.21420382659338683
5759,0.21420382659338683
5760,0.21420382659338683
5761,0.21420382659338683
5762,0.21420382659338683
5763,0.21420382659338683
5764,0.21420382659338683
5765,0.21420382659338683
5766,0.21420382659338683
5767,0.21420382659338683
5768,0.21420382659338683
5769,0.21420382659338683
5770,0.21420382659338683
5771,0.21420382659338683
5772,0.21420382659338683
5773,0.21420382659338683
5774,0.21420382659338683
5775,0.21420382659338683
5776,0.21420382659338683
5777,0.21420382659338683
5778,0.21420382659338683
5779,0.21420382659338683
5780,0.21420382659338683
5781,0.21420382659338683
5782,0.21420382659338683
5783,0.21420382659338683
5784,0.21420382659338683
5785,0.21420382659338683
5786,0.21420382659338683
5787,0.21420382659338683
5788,0.21420382659338683
5789,0.21420382659338683
5790,0.21420382659338683
5791,0.21420382659338683
5792,0.21420382659338683
5793,0.21420382659338683
5794,0.21420382659338683
5795,0.21420382659338683
5796,0.21420382659338683
5797,0.21420382659338683
5798,0.21420382659338683
5799,0.21420382659338683
5800,0.21420382659338683
5801,0.21420382659338683
5802,0.21420382659338683
5803,0.21420382659338683
5804,0.21420382659338683
5805,0.21420382659338683
5806,0.21420382659338683
5807,0.21420382659338683
5808,0.21420382659338683
5809,0.21420382659338683
5810,0.21420382659338683
5811,0.21420382659338683
5812,0.21420382659338683
5813,0.21420382659338683
5814,0.21420382659338683
5815,0.21420382659338683
5816,0.21420382659338683
5817,0.21420382659338683
5818,0.21420382659338683
5819,0.21420382659338683
5820,0.21420382659338683
5821,0.21420382659338683
5822,0.21420382659338683
5823,0.21420382659338683
5824,0.21420382659338683
5825,0.21420382659338683
5826,0.21420382659338683
5827,0.21420382659338683
5828,0.21420382659338683
5829,0.21420382659338683
5830,0.21420382659338683
5831,0.21420382659338683
5832,0.21420382659338683
5833,0.21420382659338683
5834,0.21420382659338683
5835,0.21420382659338683
5836,0.21420382659338683
5837,0.21420382659338683
5838,0.21420382659338683
5839,0.21420382659338683
5840,0.21420382659338683
5841,0.21420382659338683
5842,0.21420382659338683
5843,0.21420382659338683
5844,0.21420382659338683
5845,0.21420382659338683
5846,0.21420382659338683
5847,0.21420382659338683
5848,0.21420382659338683
5849,0.21420382659338683
5850,0.21420382659338683
5851,0.21420382659338683
5852,0.21420382659338683
5853,0.21420382659338683
5854,0.21420382659338683
5855,0.21420382659338683
5856,0.21420382659338683
5857,0.21420382659338683
5858,0.21420382659338683
5859,0.21420382659338683
5860,0.21420382659338683
5861,0.21420382659338683
5862,0.21420382659338683
5863,0.21420382659338683
5864,0.21420382659338683
5865,0.21420382659338683
5866,0.21420382659338683
5867,0.21420382659338683
5868,0.21420382659338683
5869,0.21420382659338683
5870,0.21420382659338683
5871,0.21420382659338683
5872,0.21420382659338683
5873,0.21420382659338683
5874,0.21420382659338683
5875,0.21420382659338683
5876,0.21420382659338683
5877,0.21420382659338683
5878,0.21420382659338683
5879,0.21420382659338683
5880,0.21420382659338683
5881,0.21420382659338683
5882,0.21420382659338683
5883,0.21420382659338683
5884,0.21420382659338683
5885,0.21420382659338683
5886,0.21420382659338683
5887,0.21420382659338683
5888,0.21420382659338683
5889,0.21420382659338683
5890,0.21420382659338683
5891,0.21420382659338683
5892,0.21420382659338683
5893,0.21420382659338683
5894,0.21420382659338683
5895,0.21420382659338683
5896,0.21420382659338683
5897,0.21420382659338683
5898,0.21420382659338683
5899,0.21420382659338683
5900,0.21420382659338683
5901,0.21420382659338683
5902,0.21420382659338683
5903,0.21420382659338683
5904,0.21420382659338683
5905,0.21420382659338683
5906,0.21420382659338683
5907,0.21420382659338683
5908,0.21420382659338683
5909,0.21420382659338683
5910,0.21420382659338683
5911,0.21420382659338683
5912,0.21420382659338683
5913,0.21420382659338683
5914,0.21420382659338683
5915,0.21420382659338683
5916,0.21420382659338683
5917,0.21420382659338683
5918,0.21420382659338683
5919,0.21420382659338683
5920,0.21420382659338683
5921,0.21420382659338683
5922,0.21420382659338683
5923,0.21420382659338683
5924,0.21420382659338683
5925,0.21420382659338683
5926,0.21420382659338683
5927,0.21420382659338683
5928,0.21420382659338683
5929,0.21420382659338683
5930,0.21420382659338683
5931,0.21420382659338683
5932,0.21420382659338683
5933,0.21420382659338683
5934,0.21420382659338683
5935,0.21420382659338683
5936,0.21420382659338683
5937,0.21420382659338683
5938,0.21420382659338683
5939,0.21420382659338683
5940,0.21420382659338683
5941,0.21420382659338683
5942,0.21420382659338683
5943,0.21420382659338683
5944,0.21420382659338683
5945,0.21420382659338683
5946,0.21420382659338683
5947,0.21420382659338683
5948,0.21420382659338683
5949,0.21420382659338683
5950,0.21420382659338683
5951,0.21420382659338683
5952,0.21420382659338683
5953,0.21420382659338683
5954,0.21420382659338683
5955,0.21420382659338683
5956,0.21420382659338683
5957,0.21420382659338683
5958,0.21420382659338683
5959,0.21420382659338683
5960,0.21420382659338683
5961,0.21420382659338683
5962,0.21420382659338683
5963,0.21420382659338683
5964,0.21420382659338683
5965,0.21420382659338683
5966,0.21420382659338683
5967,0.21420382659338683
5968,0.21420382659338683
5969,0.21420382659338683
5970,0.21420382659338683
5971,0.21420382659338683
5972,0.21420382659338683
5973,0.21420382659338683
5974,0.21420382659338683
5975,0.21420382659338683
5976,0.21420382659338683
5977,0.21420382659338683
5978,0.21420382659338683
5979,0.21420382659338683
5980,0.21420382659338683
5981,0.21420382659338683
5982,0.21420382659338683
5983,0.21420382659338683
5984,0.21420382659338683
5985,0.21420382659338683
5986,0.21420382659338683
5987,0.21420382659338683
5988,0.21420382659338683
5989,0.21420382659338683
5990,0.21420382659338683
5991,0.21420382659338683
5992,0.21420382659338683
5993,0.21420382659338683
5994,0.21420382659338683
5995,0.21420382659338683
5996,0.21420382659338683
5997,0.21420382659338683
5998,0.21420382659338683
5999,0.21420382659338683
6000,0.21420382659338683
6001,0.21420382659338683
6002,0.21420382659338683
6003,0.21420382659338683
6004,0.21420382659338683
6005,0.21420382659338683
6006,0.21420382659338683
6007,0.21420382659338683
6008,0.21420382659338683
6009,0.21420382659338683
6010,0.21420382659338683
6011,0.21420382659338683
6012,0.21420382659338683
6013,0.21420382659338683
6014,0.21420382659338683
6015,0.21420382659338683
6016,0.21420382659338683
6017,0.21420382659338683
6018,0.21420382659338683
6019,0.21420382659338683
6020,0.21420382659338683
6021,0.21420382659338683
6022,0.21420382659338683
6023,0.21420382659338683
6024,0.21420382659338683
6025,0.21420382659338683
6026,0.21420382659338683
6027,0.21420382659338683
6028,0.21420382659338683
6029,0.21420382659338683
6030,0.21420382659338683
6031,0.21420382659338683
6032,0.21420382659338683
6033,0.21420382659338683
6034,0.21420382659338683
6035,0.21420382659338683
6036,0.21420382659338683
6037,0.21420382659338683
6038,0.21420382659338683
6039,0.21420382659338683
6040,0.21420382659338683
6041,0.21420382659338683
6042,0.21420382659338683
6043,0.21420382659338683
6044,0.21420382659338683
6045,0.21420382659338683
6046,0.21420382659338683
6047,0.21420382659338683
6048,0.21420382659338683
6049,0.21420382659338683
6050,0.21420382659338683
6051,0.21420382659338683
6052,0.21420382659338683
6053,0.21420382659338683
6054,0.21420382659338683
6055,0.21420382659338683
6056,0.21420382659338683
6057,0.21420382659338683
6058,0.21420382659338683
6059,0.21420382659338683
6060,0.21420382659338683
6061,0.21420382659338683
6062,0.21420382659338683
6063,0.21420382659338683
6064,0.21420382659338683
6065,0.21420382659338683
6066,0.21420382659338683
6067,0.21420382659338683
6068,0.21420382659338683
6069,0.21420382659338683
6070,0.21420382659338683
6071,0.21420382659338683
6072,0.21420382659338683
6073,0.21420382659338683
6074,0.21420382659338683
6075,0.21420382659338683
6076,0.21420382659338683
6077,0.21420382659338683
6078,0.21420382659338683
6079,0.21420382659338683
6080,0.21420382659338683
6081,0.21420382659338683
6082,0.21420382659338683
6083,0.21420382659338683
6084,0.21420382659338683
6085,0.21420382659338683
6086,0.21420382659338683
6087,0.21420382659338683
6088,0.21420382659338683
6089,0.21420382659338683
6090,0.21420382659338683
6091,0.21420382659338683
6092,0.21420382659338683
6093,0.21420382659338683
6094,0.21420382659338683
6095,0.21420382659338683
6096,0.21420382659338683
6097,0.21420382659338683
6098,0.21420382659338683
6099,0.21420382659338683
6100,0.21420382659338683
6101,0.21420382659338683
6102,0.21420382659338683
6103,0.21420382659338683
6104,0.21420382659338683
6105,0.21420382659338683
6106,0.21420382659338683
6107,0.21420382659338683
6108,0.21420382659338683
6109,0.21420382659338683
6110,0.21420382659338683
6111,0.21420382659338683
6112,0.21420382659338683
6113,0.21420382659338683
6114,0.21420382659338683
6115,0.21420382659338683
6116,0.21420382659338683
6117,0.21420382659338683
6118,0.21420382659338683
6119,0.21420382659338683
6120,0.21420382659338683
6121,0.21420382659338683
6122,0.21420382659338683
6123,0.21420382659338683
6124,0.21420382659338683
6125,0.21420382659338683
6126,0.21420382659338683
6127,0.21420382659338683
6128,0.21420382659338683
6129,0.21420382659338683
6130,0.21420382659338683
6131,0.21420382659338683
6132,0.21420382659338683
6133,0.21420382659338683
6134,0.21420382659338683
6135,0.21420382659338683
6136,0.21420382659338683
6137,0.21420382659338683
6138,0.21420382659338683
6139,0.21420382659338683
6140,0.21420382659338683
6141,0.21420382659338683
6142,0.21420382659338683
6143,0.21420382659338683
6144,0.21420382659338683
